"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","2517","html-keyboard-response","243","760935","0.0-3.0-1.113","lorfaz","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","244","761438","0.0-3.0-0.114","+","null","","","","","",""
"","6132","html-keyboard-response","245","767570","0.0-3.0-1.114","mania","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","246","768077","0.0-3.0-0.115","+","null","","","","","",""
"","3269","html-keyboard-response","247","771347","0.0-3.0-1.115","mabras","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","248","771849","0.0-3.0-0.116","+","null","","","","","",""
"","1167","html-keyboard-response","249","773017","0.0-3.0-1.116","terdia","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","250","773519","0.0-3.0-0.117","+","null","","","","","",""
"","2575","html-keyboard-response","251","776094","0.0-3.0-1.117","revista","s","n","cog","word","S","exp","7"
"","null","html-keyboard-response","252","776600","0.0-3.0-0.118","+","null","","","","","",""
"","2024","html-keyboard-response","253","778625","0.0-3.0-1.118","pangos","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","254","779126","0.0-3.0-0.119","+","null","","","","","",""
"","1986","html-keyboard-response","255","781113","0.0-3.0-1.119","raspar","s","v","noncog","word","S","exp","6"
"","null","html-keyboard-response","256","781614","0.0-3.0-0.120","+","null","","","","","",""
"","2037","html-keyboard-response","257","783652","0.0-3.0-1.120","ótimo","s","a","noncog","word","S","exp","5"
"","null","html-keyboard-response","258","784154","0.0-3.0-0.121","+","null","","","","","",""
"","1544","html-keyboard-response","259","785699","0.0-3.0-1.121","sanque","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","260","786200","0.0-3.0-0.122","+","null","","","","","",""
"","2463","html-keyboard-response","261","788664","0.0-3.0-1.122","crolatário","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","262","789165","0.0-3.0-0.123","+","null","","","","","",""
"","3440","html-keyboard-response","263","792607","0.0-3.0-1.123","taberia","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","264","793117","0.0-3.0-0.124","+","null","","","","","",""
"","1847","html-keyboard-response","265","794965","0.0-3.0-1.124","liso","n","n","noncog","word","S","exp","4"
"","null","html-keyboard-response","266","795469","0.0-3.0-0.125","+","null","","","","","",""
"","7238","html-keyboard-response","267","802708","0.0-3.0-1.125","frotes","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","268","803210","0.0-3.0-0.126","+","null","","","","","",""
"","1606","html-keyboard-response","269","804817","0.0-3.0-1.126","mudança","s","n","noncog","word","S","exp","7"
"","null","html-keyboard-response","270","805320","0.0-3.0-0.127","+","null","","","","","",""
"","3387","html-keyboard-response","271","808708","0.0-3.0-1.127","sustentar","n","v","noncog","word","S","exp","9"
"","null","html-keyboard-response","272","809209","0.0-3.0-0.128","+","null","","","","","",""
"","1303","html-keyboard-response","273","810513","0.0-3.0-1.128","aletiê","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","274","811014","0.0-3.0-0.129","+","null","","","","","",""
"","1801","html-keyboard-response","275","812817","0.0-3.0-1.129","agravar","s","v","cog","word","S","exp","7"
"","null","html-keyboard-response","276","813320","0.0-3.0-0.130","+","null","","","","","",""
