"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","3707","html-keyboard-response","149","327723","0.0-3.0-1.66","motros","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","150","328224","0.0-3.0-0.67","+","null","","","","","",""
"","1242","html-keyboard-response","151","329466","0.0-3.0-1.67","avenas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","152","329967","0.0-3.0-0.68","+","null","","","","","",""
"","859","html-keyboard-response","153","330827","0.0-3.0-1.68","agressivo","s","a","cog","word","S","exp","9"
"","null","html-keyboard-response","154","331328","0.0-3.0-0.69","+","null","","","","","",""
"","1914","html-keyboard-response","155","333243","0.0-3.0-1.69","dobradiça","s","n","noncog","word","S","exp","9"
"","null","html-keyboard-response","156","333744","0.0-3.0-0.70","+","null","","","","","",""
"","1274","html-keyboard-response","157","335018","0.0-3.0-1.70","anjo","s","n","cog","word","S","exp","4"
"","null","html-keyboard-response","158","335519","0.0-3.0-0.71","+","null","","","","","",""
"","811","html-keyboard-response","159","336330","0.0-3.0-1.71","rovaz","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","160","336832","0.0-3.0-0.72","+","null","","","","","",""
"","1579","html-keyboard-response","161","338411","0.0-3.0-1.72","revear","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","162","338912","0.0-3.0-0.73","+","null","","","","","",""
"","954","html-keyboard-response","163","339867","0.0-3.0-1.73","ideisa","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","164","340368","0.0-3.0-0.74","+","null","","","","","",""
"","1258","html-keyboard-response","165","341627","0.0-3.0-1.74","tio","s","n","noncog","word","S","exp","3"
"","null","html-keyboard-response","166","342128","0.0-3.0-0.75","+","null","","","","","",""
"","2282","html-keyboard-response","167","344410","0.0-3.0-1.75","euorpa","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","168","344912","0.0-3.0-0.76","+","null","","","","","",""
"","762","html-keyboard-response","169","345674","0.0-3.0-1.76","liberal","s","a","cog","word","S","exp","7"
"","null","html-keyboard-response","170","346175","0.0-3.0-0.77","+","null","","","","","",""
"","859","html-keyboard-response","171","347035","0.0-3.0-1.77","imitar","s","v","cog","word","S","exp","6"
"","null","html-keyboard-response","172","347535","0.0-3.0-0.78","+","null","","","","","",""
"","1531","html-keyboard-response","173","349067","0.0-3.0-1.78","cerca","s","n","noncog","word","S","exp","5"
"","null","html-keyboard-response","174","349568","0.0-3.0-0.79","+","null","","","","","",""
"","1226","html-keyboard-response","175","350795","0.0-3.0-1.79","nervoso","s","a","noncog","word","S","exp","7"
"","null","html-keyboard-response","176","351295","0.0-3.0-0.80","+","null","","","","","",""
"","1611","html-keyboard-response","177","352907","0.0-3.0-1.80","aemaça","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","178","353407","0.0-3.0-0.81","+","null","","","","","",""
"","1403","html-keyboard-response","179","354811","0.0-3.0-1.81","montanha","s","n","cog","word","S","exp","8"
"","null","html-keyboard-response","180","355321","0.0-3.0-0.82","+","null","","","","","",""
"","1681","html-keyboard-response","181","357004","0.0-3.0-1.82","bandido","s","n","cog","word","S","exp","7"
"","null","html-keyboard-response","182","357515","0.0-3.0-0.83","+","null","","","","","",""
"","945","html-keyboard-response","183","358460","0.0-3.0-1.83","burtos","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","184","358961","0.0-3.0-0.84","+","null","","","","","",""
"","3451","html-keyboard-response","185","362413","0.0-3.0-1.84","âgnulo","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","186","362918","0.0-3.0-0.85","+","null","","","","","",""
"","774","html-keyboard-response","187","363692","0.0-3.0-1.85","terdia","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","188","364194","0.0-3.0-0.86","+","null","","","","","",""
"","778","html-keyboard-response","189","364972","0.0-3.0-1.86","esperar","s","v","cog","word","S","exp","7"
"","null","html-keyboard-response","190","365474","0.0-3.0-0.87","+","null","","","","","",""
"","650","html-keyboard-response","191","366124","0.0-3.0-1.87","tinta","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","192","366625","0.0-3.0-0.88","+","null","","","","","",""
"","875","html-keyboard-response","193","367500","0.0-3.0-1.88","protas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","194","368002","0.0-3.0-0.89","+","null","","","","","",""
"","1082","html-keyboard-response","195","369084","0.0-3.0-1.89","apontar","s","v","noncog","word","S","exp","7"
"","null","html-keyboard-response","196","369592","0.0-3.0-0.90","+","null","","","","","",""
"","995","html-keyboard-response","197","370588","0.0-3.0-1.90","esprotiar","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","198","371090","0.0-3.0-0.91","+","null","","","","","",""
"","954","html-keyboard-response","199","372044","0.0-3.0-1.91","ênclio","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","200","372561","0.0-3.0-0.92","+","null","","","","","",""
"","1915","html-keyboard-response","201","374476","0.0-3.0-1.92","filosofia","s","n","cog","word","S","exp","9"
"","null","html-keyboard-response","202","374977","0.0-3.0-0.93","+","null","","","","","",""
"","715","html-keyboard-response","203","375693","0.0-3.0-1.93","chato","s","n","noncog","word","S","exp","5"
"","null","html-keyboard-response","204","376194","0.0-3.0-0.94","+","null","","","","","",""
"","1082","html-keyboard-response","205","377276","0.0-3.0-1.94","undivídio","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","206","377777","0.0-3.0-0.95","+","null","","","","","",""
"","715","html-keyboard-response","207","378492","0.0-3.0-1.95","uçar","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","208","378994","0.0-3.0-0.96","+","null","","","","","",""
