"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","portuguese","kreyol"
"","1629","audio-keyboard-response","248","1023596","0.0-1.0-1.123","../audio/teste-vocab--21.mp3","s","baleia","balèn"
"","null","html-keyboard-response","249","1024098","0.0-1.0-0.124","+","null","",""
"","4861","audio-keyboard-response","250","1028988","0.0-1.0-1.124","../audio/teste-vocab--53.mp3","s","orientar","oryante"
"","null","html-keyboard-response","251","1029498","0.0-1.0-0.125","+","null","",""
"","2541","audio-keyboard-response","252","1032060","0.0-1.0-1.125","../audio/teste-vocab--50.mp3","s","artista","atis"
"","null","html-keyboard-response","253","1032578","0.0-1.0-0.126","+","null","",""
"","4960","audio-keyboard-response","254","1037564","0.0-1.0-1.126","../audio/teste-vocab--118.mp3","s","paralelogramo","paralelogram"
"","null","html-keyboard-response","255","1038078","0.0-1.0-0.127","+","null","",""
"","2939","audio-keyboard-response","256","1041036","0.0-1.0-1.127","../audio/teste-vocab--28.mp3","s","águia","èg"
"","null","html-keyboard-response","257","1041538","0.0-1.0-0.128","+","null","",""
"","2331","audio-keyboard-response","258","1043884","0.0-1.0-1.128","../audio/teste-vocab--102.mp3","s","arrogante","arogan"
"","null","html-keyboard-response","259","1044388","0.0-1.0-0.129","+","null","",""
"","3411","audio-keyboard-response","260","1047820","0.0-1.0-1.129","../audio/teste-vocab--63.mp3","s","transparente","transparan"
