"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","4027","html-keyboard-response","467","1991938","0.0-3.0-1.225","cenada","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","468","1992439","0.0-3.0-0.226","+","null","","","","","",""
"","3451","html-keyboard-response","469","1995890","0.0-3.0-1.226","dilheira","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","470","1996391","0.0-3.0-0.227","+","null","","","","","",""
"","4235","html-keyboard-response","471","2000626","0.0-3.0-1.227","promessa","s","n","noncog","word","S","exp","8"
"","null","html-keyboard-response","472","2001127","0.0-3.0-0.228","+","null","","","","","",""
"","3723","html-keyboard-response","473","2004850","0.0-3.0-1.228","motros","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","474","2005352","0.0-3.0-0.229","+","null","","","","","",""
"","3658","html-keyboard-response","475","2009010","0.0-3.0-1.229","grótis","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","476","2009511","0.0-3.0-0.230","+","null","","","","","",""
"","3147","html-keyboard-response","477","2012658","0.0-3.0-1.230","senareta","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","478","2013159","0.0-3.0-0.231","+","null","","","","","",""
"","8971","html-keyboard-response","479","2022130","0.0-3.0-1.231","hipócrita","s","a","noncog","word","S","exp","9"
"","null","html-keyboard-response","480","2022632","0.0-3.0-0.232","+","null","","","","","",""
"","9641","html-keyboard-response","481","2032274","0.0-3.0-1.232","planalto","n","n","cog","word","S","exp","8"
"","null","html-keyboard-response","482","2032775","0.0-3.0-0.233","+","null","","","","","",""
"","6250","html-keyboard-response","483","2039026","0.0-3.0-1.233","cerca","s","n","noncog","word","S","exp","5"
"","null","html-keyboard-response","484","2039527","0.0-3.0-0.234","+","null","","","","","",""
"","3787","html-keyboard-response","485","2043314","0.0-3.0-1.234","alfabeto","s","n","cog","word","S","exp","8"
"","null","html-keyboard-response","486","2043815","0.0-3.0-0.235","+","null","","","","","",""
"","5515","html-keyboard-response","487","2049330","0.0-3.0-1.235","revista","s","n","cog","word","S","exp","7"
"","null","html-keyboard-response","488","2049831","0.0-3.0-0.236","+","null","","","","","",""
"","4346","html-keyboard-response","489","2054178","0.0-3.0-1.236","açúcar","s","n","noncog","word","S","exp","6"
"","null","html-keyboard-response","490","2054679","0.0-3.0-0.237","+","null","","","","","",""
"","5915","html-keyboard-response","491","2060593","0.0-3.0-1.237","podilo","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","492","2061095","0.0-3.0-0.238","+","null","","","","","",""
"","3467","html-keyboard-response","493","2064562","0.0-3.0-1.238","encelhor","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","494","2065063","0.0-3.0-0.239","+","null","","","","","",""
"","2874","html-keyboard-response","495","2067938","0.0-3.0-1.239","aparme","n","null","noncog","pseudo","N","exp","null"
