"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","null","html-keyboard-response","278","563351","0.0-3.0-0.131","+","null","","","","","",""
"","1775","html-keyboard-response","279","565126","0.0-3.0-1.131","quenzina","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","280","565638","0.0-3.0-0.132","+","null","","","","","",""
"","3046","html-keyboard-response","281","568685","0.0-3.0-1.132","enedro","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","282","569192","0.0-3.0-0.133","+","null","","","","","",""
"","1214","html-keyboard-response","283","570406","0.0-3.0-1.133","nacional","s","a","cog","word","S","exp","8"
"","null","html-keyboard-response","284","570915","0.0-3.0-0.134","+","null","","","","","",""
"","1143","html-keyboard-response","285","572059","0.0-3.0-1.134","tela","s","n","noncog","word","S","exp","4"
"","null","html-keyboard-response","286","572567","0.0-3.0-0.135","+","null","","","","","",""
"","1137","html-keyboard-response","287","573704","0.0-3.0-1.135","imitar","s","v","cog","word","S","exp","6"
"","null","html-keyboard-response","288","574211","0.0-3.0-0.136","+","null","","","","","",""
"","2348","html-keyboard-response","289","576561","0.0-3.0-1.136","multiplicar","s","v","cog","word","S","exp","11"
"","null","html-keyboard-response","290","577066","0.0-3.0-0.137","+","null","","","","","",""
"","1498","html-keyboard-response","291","578566","0.0-3.0-1.137","ronronar","n","v","cog","word","S","exp","8"
"","null","html-keyboard-response","292","579075","0.0-3.0-0.138","+","null","","","","","",""
"","1355","html-keyboard-response","293","580431","0.0-3.0-1.138","incomodar","s","v","noncog","word","S","exp","9"
"","null","html-keyboard-response","294","580938","0.0-3.0-0.139","+","null","","","","","",""
"","2688","html-keyboard-response","295","583626","0.0-3.0-1.139","ofreta","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","296","584140","0.0-3.0-0.140","+","null","","","","","",""
"","1202","html-keyboard-response","297","585342","0.0-3.0-1.140","filme","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","298","585852","0.0-3.0-0.141","+","null","","","","","",""
"","1590","html-keyboard-response","299","587442","0.0-3.0-1.141","hedoru","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","300","587949","0.0-3.0-0.142","+","null","","","","","",""
