"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","trial_part","word","question","answer","trial","accuracy"
"","2309","audio-keyboard-response","335","1176858","0.0-3.0-1.272","../audio/53-2-fem.mp3"," ","","médico","","","",""
"","1629","audio-keyboard-response","336","1179637","0.0-3.0-1.273","../audio/53-3-fem.mp3"," ","","foi","","","",""
"","1520","audio-keyboard-response","337","1181606","0.0-3.0-1.274","../audio/53-4-fem.mp3"," ","","bastante","","","",""
"","1648","audio-keyboard-response","338","1183643","0.0-3.0-1.275","../audio/53-5-fem.mp3"," ","","preciso","","","",""
"","1608","audio-keyboard-response","339","1185766","0.0-3.0-1.276","../audio/53-6-fem.mp3"," ","","durante","","","",""
"","1160","audio-keyboard-response","340","1187372","0.0-3.0-1.277","../audio/53-7-fem.mp3"," ","","a","","","",""
"","2909","audio-keyboard-response","341","1190655","0.0-3.0-1.278","../audio/53-8-fem.mp3"," ","","cirurgia.","","","",""
"","null","html-keyboard-response","342","1191932","0.0-3.0-0.279-0.279","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","1640","audio-keyboard-response","343","1194031","0.0-3.0-1.279","../audio/54-1-masc.mp3"," ","","Estou","","","",""
"","1419","audio-keyboard-response","344","1195850","0.0-3.0-1.280","../audio/54-2-masc.mp3"," ","","com","","","",""
"","1261","audio-keyboard-response","345","1197746","0.0-3.0-1.281","../audio/54-3-masc.mp3"," ","","medo","","","",""
"","1131","audio-keyboard-response","346","1199288","0.0-3.0-1.282","../audio/54-4-masc.mp3"," ","","da","","","",""
"","1800","audio-keyboard-response","347","1201461","0.0-3.0-1.283","../audio/54-5-masc.mp3"," ","","atual","","","",""
"","2331","audio-keyboard-response","348","1204335","0.0-3.0-1.284","../audio/54-6-masc.mp3"," ","","organização","","","",""
"","1589","audio-keyboard-response","349","1206738","0.0-3.0-1.285","../audio/54-7-masc.mp3"," ","","do","","","",""
