"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","null","html-keyboard-response","158","317564","0.0-3.0-0.71","+","null","","","","","",""
"","2603","html-keyboard-response","159","320167","0.0-3.0-1.71","memória","n","n","cog","word","S","exp","7"
"","null","html-keyboard-response","160","320669","0.0-3.0-0.72","+","null","","","","","",""
"","2186","html-keyboard-response","161","322855","0.0-3.0-1.72","tartos","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","162","323356","0.0-3.0-0.73","+","null","","","","","",""
"","2091","html-keyboard-response","163","325447","0.0-3.0-1.73","ilhure","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","164","325948","0.0-3.0-0.74","+","null","","","","","",""
"","2139","html-keyboard-response","165","328087","0.0-3.0-1.74","fratos","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","166","328589","0.0-3.0-0.75","+","null","","","","","",""
"","2794","html-keyboard-response","167","331383","0.0-3.0-1.75","boreta","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","168","331884","0.0-3.0-0.76","+","null","","","","","",""
"","2122","html-keyboard-response","169","334007","0.0-3.0-1.76","gilha","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","170","334508","0.0-3.0-0.77","+","null","","","","","",""
"","2667","html-keyboard-response","171","337175","0.0-3.0-1.77","podilo","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","172","337686","0.0-3.0-0.78","+","null","","","","","",""
"","2592","html-keyboard-response","173","340279","0.0-3.0-1.78","ofreta","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","174","340780","0.0-3.0-0.79","+","null","","","","","",""
"","2522","html-keyboard-response","175","343303","0.0-3.0-1.79","glória","n","n","cog","word","S","exp","6"
"","null","html-keyboard-response","176","343805","0.0-3.0-0.80","+","null","","","","","",""
"","3146","html-keyboard-response","177","346951","0.0-3.0-1.80","distraído","n","a","cog","word","S","exp","9"
"","null","html-keyboard-response","178","347453","0.0-3.0-0.81","+","null","","","","","",""
"","2234","html-keyboard-response","179","349687","0.0-3.0-1.81","hedoru","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","180","350188","0.0-3.0-0.82","+","null","","","","","",""
"","2235","html-keyboard-response","181","352423","0.0-3.0-1.82","mabras","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","182","352925","0.0-3.0-0.83","+","null","","","","","",""
"","2170","html-keyboard-response","183","355095","0.0-3.0-1.83","apontar","n","v","noncog","word","S","exp","7"
"","null","html-keyboard-response","184","355601","0.0-3.0-0.84","+","null","","","","","",""
"","2149","html-keyboard-response","185","357751","0.0-3.0-1.84","pulmão","n","n","noncog","word","S","exp","6"
"","null","html-keyboard-response","186","358256","0.0-3.0-0.85","+","null","","","","","",""
"","2134","html-keyboard-response","187","360391","0.0-3.0-1.85","atapdar","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","188","360892","0.0-3.0-0.86","+","null","","","","","",""
"","2123","html-keyboard-response","189","363015","0.0-3.0-1.86","detative","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","190","363516","0.0-3.0-0.87","+","null","","","","","",""
"","2315","html-keyboard-response","191","365831","0.0-3.0-1.87","crolatário","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","192","366332","0.0-3.0-0.88","+","null","","","","","",""
"","2203","html-keyboard-response","193","368534","0.0-3.0-1.88","terdia","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","194","369035","0.0-3.0-0.89","+","null","","","","","",""
"","2266","html-keyboard-response","195","371302","0.0-3.0-1.89","salpicado","n","a","noncog","word","S","exp","9"
"","null","html-keyboard-response","196","371802","0.0-3.0-0.90","+","null","","","","","",""
"","2667","html-keyboard-response","197","374470","0.0-3.0-1.90","jastor","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","198","374971","0.0-3.0-0.91","+","null","","","","","",""
"","2091","html-keyboard-response","199","377062","0.0-3.0-1.91","escumo","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","200","377563","0.0-3.0-0.92","+","null","","","","","",""
"","6218","html-keyboard-response","201","383782","0.0-3.0-1.92","temperar","s","v","noncog","word","S","exp","8"
"","null","html-keyboard-response","202","384282","0.0-3.0-0.93","+","null","","","","","",""
"","2411","html-keyboard-response","203","386694","0.0-3.0-1.93","arranjar","n","v","cog","word","S","exp","8"
