"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","portuguese","kreyol"
"","1672","audio-keyboard-response","214","357558","0.0-1.0-1.106","../audio/teste-vocab--36.mp3","s","grupo","gwoup"
"","null","html-keyboard-response","215","358061","0.0-1.0-0.107","+","null","",""
"","1520","audio-keyboard-response","216","360080","0.0-1.0-1.107","../audio/teste-vocab--48.mp3","s","joia","bijou"
"","null","html-keyboard-response","217","360590","0.0-1.0-0.108","+","null","",""
"","1672","audio-keyboard-response","218","362600","0.0-1.0-1.108","../audio/teste-vocab--29.mp3","s","rasgar","chire"
"","null","html-keyboard-response","219","363106","0.0-1.0-0.109","+","null","",""
"","1760","audio-keyboard-response","220","365736","0.0-1.0-1.109","../audio/teste-vocab--47.mp3","s","envelope","anvlope"
"","null","html-keyboard-response","221","366242","0.0-1.0-0.110","+","null","",""
"","1989","audio-keyboard-response","222","369026","0.0-1.0-1.110","../audio/teste-vocab--58.mp3","s","nutritivo","nourisan"
"","null","html-keyboard-response","223","369537","0.0-1.0-0.111","+","null","",""
"","1869","audio-keyboard-response","224","378059","0.0-1.0-1.111","../audio/teste-vocab--39.mp3","s","cobra","koulèv"
"","null","html-keyboard-response","225","378566","0.0-1.0-0.112","+","null","",""
"","1891","audio-keyboard-response","226","381982","0.0-1.0-1.112","../audio/teste-vocab--116.mp3","n","vestuário","vestyè"
"","null","html-keyboard-response","227","382498","0.0-1.0-0.113","+","null","",""
"","1512","audio-keyboard-response","228","386121","0.0-1.0-1.113","../audio/teste-vocab--15.mp3","s","flecha","flèch"
"","null","html-keyboard-response","229","386632","0.0-1.0-0.114","+","null","",""
"","1800","audio-keyboard-response","230","390629","0.0-1.0-1.114","../audio/teste-vocab--108.mp3","s","moradia","kay"
"","null","html-keyboard-response","231","391135","0.0-1.0-0.115","+","null","",""
"","2149","audio-keyboard-response","232","393896","0.0-1.0-1.115","../audio/teste-vocab--72.mp3","n","ilha","zile"
"","null","html-keyboard-response","233","394413","0.0-1.0-0.116","+","null","",""
"","1872","audio-keyboard-response","234","399922","0.0-1.0-1.116","../audio/teste-vocab--78.mp3","n","quarteto","qwatèt"
"","null","html-keyboard-response","235","400438","0.0-1.0-0.117","+","null","",""
"","1789","audio-keyboard-response","236","403137","0.0-1.0-1.117","../audio/teste-vocab--06.mp3","s","barco","bato"
"","null","html-keyboard-response","237","403651","0.0-1.0-0.118","+","null","",""
"","2008","audio-keyboard-response","238","405930","0.0-1.0-1.118","../audio/teste-vocab--28.mp3","n","águia","èg"
"","null","html-keyboard-response","239","406436","0.0-1.0-0.119","+","null","",""
"","1989","audio-keyboard-response","240","409341","0.0-1.0-1.119","../audio/teste-vocab--41.mp3","s","médico","doktè,"
"","null","html-keyboard-response","241","409856","0.0-1.0-0.120","+","null","",""
"","1909","audio-keyboard-response","242","412009","0.0-1.0-1.120","../audio/teste-vocab--83.mp3","n","morsa","mòs"
"","null","html-keyboard-response","243","412512","0.0-1.0-0.121","+","null","",""
"","1699","audio-keyboard-response","244","414533","0.0-1.0-1.121","../audio/teste-vocab--21.mp3","s","baleia","balèn"
"","null","html-keyboard-response","245","415045","0.0-1.0-0.122","+","null","",""
"","1861","audio-keyboard-response","246","417269","0.0-1.0-1.122","../audio/teste-vocab--71.mp3","n","caule","tij"
"","null","html-keyboard-response","247","417783","0.0-1.0-0.123","+","null","",""
"","1640","audio-keyboard-response","248","419679","0.0-1.0-1.123","../audio/teste-vocab--40.mp3","s","bebida","bwason"
"","null","html-keyboard-response","249","420196","0.0-1.0-0.124","+","null","",""
"","2008","audio-keyboard-response","250","422489","0.0-1.0-1.124","../audio/teste-vocab--105.mp3","n","cítrico","sitrik"
"","null","html-keyboard-response","251","422994","0.0-1.0-0.125","+","null","",""
"","1741","audio-keyboard-response","252","424998","0.0-1.0-1.125","../audio/teste-vocab--05.mp3","s","limpar","netwaye"
"","null","html-keyboard-response","253","425512","0.0-1.0-0.126","+","null","",""
"","2112","audio-keyboard-response","254","428444","0.0-1.0-1.126","../audio/teste-vocab--31.mp3","s","vazio","vid"
"","null","html-keyboard-response","255","428957","0.0-1.0-0.127","+","null","",""
"","2299","audio-keyboard-response","256","431503","0.0-1.0-1.127","../audio/teste-vocab--130.mp3","s","gentil","dou"
"","null","html-keyboard-response","257","432015","0.0-1.0-0.128","+","null","",""
"","2320","audio-keyboard-response","258","435060","0.0-1.0-1.128","../audio/teste-vocab--115.mp3","n","perpendicular","pèpandikilè"
"","null","html-keyboard-response","259","435569","0.0-1.0-0.129","+","null","",""
"","2360","audio-keyboard-response","260","439675","0.0-1.0-1.129","../audio/teste-vocab--87.mp3","s","ave","zwazo"
