"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","trial_part","word","question","answer","trial","accuracy"
"","1451","audio-keyboard-response","401","692130","0.0-3.0-1.330","../audio/68-5-fem.mp3"," ","","noivado","","","",""
"","1000","audio-keyboard-response","402","693436","0.0-3.0-1.331","../audio/68-6-fem.mp3"," ","","longo","","","",""
"","829","audio-keyboard-response","403","694601","0.0-3.0-1.332","../audio/68-7-fem.mp3"," ","","e","","","",""
"","1651","audio-keyboard-response","404","696579","0.0-3.0-1.333","../audio/68-8-fem.mp3"," ","","maravilhoso.","","","",""
"","null","html-keyboard-response","405","697831","0.0-3.0-0.334-0.334","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","840","audio-keyboard-response","406","699009","0.0-3.0-1.334","../audio/66-1-fem.mp3"," ","","Não","","","",""
"","1099","audio-keyboard-response","407","700428","0.0-3.0-1.335","../audio/66-2-fem.mp3"," ","","gosto","","","",""
"","781","audio-keyboard-response","408","701495","0.0-3.0-1.336","../audio/66-3-fem.mp3"," ","","de","","","",""
"","1259","audio-keyboard-response","409","703069","0.0-3.0-1.337","../audio/66-4-fem.mp3"," ","","gente","","","",""
"","1549","audio-keyboard-response","410","705007","0.0-3.0-1.338","../audio/66-5-fem.mp3"," ","","egoísta","","","",""
"","939","audio-keyboard-response","411","706263","0.0-3.0-1.339","../audio/66-6-fem.mp3"," ","","nem","","","",""
"","1061","audio-keyboard-response","412","707658","0.0-3.0-1.340","../audio/66-7-fem.mp3"," ","","chata.","","","",""
"","null","html-keyboard-response","413","708910","0.0-3.0-0.341-0.341","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","880","audio-keyboard-response","414","710136","0.0-3.0-1.341","../audio/70-1-masc.mp3"," ","","O","","","",""
"","869","audio-keyboard-response","415","711305","0.0-3.0-1.342","../audio/70-2-masc.mp3"," ","","meu","","","",""
"","840","audio-keyboard-response","416","712443","0.0-3.0-1.343","../audio/70-3-masc.mp3"," ","","filho","","","",""
"","731","audio-keyboard-response","417","713473","0.0-3.0-1.344","../audio/70-4-masc.mp3"," ","","tem","","","",""
"","840","audio-keyboard-response","418","714657","0.0-3.0-1.345","../audio/70-5-masc.mp3"," ","","medo","","","",""
"","691","audio-keyboard-response","419","715642","0.0-3.0-1.346","../audio/70-6-masc.mp3"," ","","de","","","",""
"","1069","audio-keyboard-response","420","717032","0.0-3.0-1.347","../audio/70-7-masc.mp3"," ","","enguia","","","",""
"","819","audio-keyboard-response","421","718160","0.0-3.0-1.348","../audio/70-8-masc.mp3"," ","","e","","","",""
"","1280","audio-keyboard-response","422","719770","0.0-3.0-1.349","../audio/70-9-masc.mp3"," ","","beija-flor.","","","",""
"","8492","html-keyboard-response","423","728512","0.0-3.0-2.349-0.349","<span style=""font-size:25px; font-family: monospace"">O filho tem medo de tigre?</span>","n","","","O filho tem medo de tigre?","null","exp-sent","false"
"","null","html-keyboard-response","424","730013","0.0-3.0-0.350-0.350","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","69","audio-keyboard-response","425","730464","0.0-3.0-1.350","../audio/63-1-fem.mp3"," ","","A","","","",""
"","1021","audio-keyboard-response","426","731975","0.0-3.0-1.351","../audio/63-2-fem.mp3"," ","","chuva","","","",""
"","1051","audio-keyboard-response","427","733329","0.0-3.0-1.352","../audio/63-3-fem.mp3"," ","","entrou","","","",""
"","971","audio-keyboard-response","428","734647","0.0-3.0-1.353","../audio/63-4-fem.mp3"," ","","pela","","","",""
"","1240","audio-keyboard-response","429","736211","0.0-3.0-1.354","../audio/63-5-fem.mp3"," ","","abertura","","","",""
"","859","audio-keyboard-response","430","737385","0.0-3.0-1.355","../audio/63-6-fem.mp3"," ","","na","","","",""
"","1131","audio-keyboard-response","431","738842","0.0-3.0-1.356","../audio/63-7-fem.mp3"," ","","janela.","","","",""
"","null","html-keyboard-response","432","740094","0.0-3.0-0.357-0.357","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","741","audio-keyboard-response","433","741290","0.0-3.0-1.357","../audio/64-1-fem.mp3"," ","","O","","","",""
"","880","audio-keyboard-response","434","742464","0.0-3.0-1.358","../audio/64-2-fem.mp3"," ","","dia","","","",""
"","1171","audio-keyboard-response","435","743952","0.0-3.0-1.359","../audio/64-3-fem.mp3"," ","","começou","","","",""
"","821","audio-keyboard-response","436","745126","0.0-3.0-1.360","../audio/64-4-fem.mp3"," ","","com","","","",""
"","891","audio-keyboard-response","437","746331","0.0-3.0-1.361","../audio/64-5-fem.mp3"," ","","garoa","","","",""
"","1269","audio-keyboard-response","438","747910","0.0-3.0-1.362","../audio/64-6-fem.mp3"," ","","gelada","","","",""
"","1051","audio-keyboard-response","439","749255","0.0-3.0-1.363","../audio/64-7-fem.mp3"," ","","e","","","",""
"","1040","audio-keyboard-response","440","750612","0.0-3.0-1.364","../audio/64-8-fem.mp3"," ","","leve.","","","",""
"","null","html-keyboard-response","441","751864","0.0-3.0-0.365-0.365","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","288","audio-keyboard-response","442","752499","0.0-3.0-1.365","../audio/62-1-masc.mp3"," ","","As","","","",""
"","1269","audio-keyboard-response","443","754099","0.0-3.0-1.366","../audio/62-2-masc.mp3"," ","","artesãs","","","",""
"","1099","audio-keyboard-response","444","755550","0.0-3.0-1.367","../audio/62-3-masc.mp3"," ","","gostam","","","",""
"","869","audio-keyboard-response","445","756719","0.0-3.0-1.368","../audio/62-4-masc.mp3"," ","","de","","","",""
"","2128","audio-keyboard-response","446","759180","0.0-3.0-1.369","../audio/62-5-masc.mp3"," ","","maquiagem","","","",""
"","789","audio-keyboard-response","447","760320","0.0-3.0-1.370","../audio/62-6-masc.mp3"," ","","e","","","",""
"","912","audio-keyboard-response","448","761534","0.0-3.0-1.371","../audio/62-7-masc.mp3"," ","","de","","","",""
"","1109","audio-keyboard-response","449","762954","0.0-3.0-1.372","../audio/62-8-masc.mp3"," ","","crochê.","","","",""
"","null","html-keyboard-response","450","764206","0.0-3.0-0.373-0.373","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
