"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","portuguese","kreyol"
"","2670","audio-keyboard-response","80","152148","0.0-1.0-1.39","../audio/teste-vocab--93.mp3","s","felino","leopa"
"","null","html-keyboard-response","81","152655","0.0-1.0-0.40","+","null","",""
"","2879","audio-keyboard-response","82","155767","0.0-1.0-1.40","../audio/teste-vocab--43.mp3","s","mecânico","mekanisyen"
"","null","html-keyboard-response","83","156281","0.0-1.0-0.41","+","null","",""
"","2601","audio-keyboard-response","84","159074","0.0-1.0-1.41","../audio/teste-vocab--70.mp3","s","funil","antónwa"
"","null","html-keyboard-response","85","159578","0.0-1.0-0.42","+","null","",""
"","2241","audio-keyboard-response","86","161996","0.0-1.0-1.42","../audio/teste-vocab--68.mp3","s","surpreendido","sezi"
"","null","html-keyboard-response","87","162506","0.0-1.0-0.43","+","null","",""
"","2319","audio-keyboard-response","88","164977","0.0-1.0-1.43","../audio/teste-vocab--85.mp3","s","trio","trio"
"","null","html-keyboard-response","89","165491","0.0-1.0-0.44","+","null","",""
"","2000","audio-keyboard-response","90","167630","0.0-1.0-1.44","../audio/teste-vocab--14.mp3","s","ler","li"
"","null","html-keyboard-response","91","168131","0.0-1.0-0.45","+","null","",""
"","2302","audio-keyboard-response","92","170578","0.0-1.0-1.45","../audio/teste-vocab--38.mp3","s","cerimônia","seremoni"
"","null","html-keyboard-response","93","171091","0.0-1.0-0.46","+","null","",""
"","2003","audio-keyboard-response","94","173266","0.0-1.0-1.46","../audio/teste-vocab--55.mp3","s","bosque","forè"
"","null","html-keyboard-response","95","173767","0.0-1.0-0.47","+","null","",""
"","1831","audio-keyboard-response","96","175766","0.0-1.0-1.47","../audio/teste-vocab--64.mp3","s","colher","kiyè"
"","null","html-keyboard-response","97","176271","0.0-1.0-0.48","+","null","",""
"","1852","audio-keyboard-response","98","178368","0.0-1.0-1.48","../audio/teste-vocab--15.mp3","s","flecha","flèch"
"","null","html-keyboard-response","99","178872","0.0-1.0-0.49","+","null","",""
"","2159","audio-keyboard-response","100","181178","0.0-1.0-1.49","../audio/teste-vocab--31.mp3","s","vazio","vid"
"","null","html-keyboard-response","101","181690","0.0-1.0-0.50","+","null","",""
"","2450","audio-keyboard-response","102","184297","0.0-1.0-1.50","../audio/teste-vocab--75.mp3","s","carpinteiro","chapantye"
"","null","html-keyboard-response","103","184804","0.0-1.0-0.51","+","null","",""
"","1910","audio-keyboard-response","104","186894","0.0-1.0-1.51","../audio/teste-vocab--10.mp3","s","corneta","kòn"
"","null","html-keyboard-response","105","187407","0.0-1.0-0.52","+","null","",""
"","2020","audio-keyboard-response","106","189588","0.0-1.0-1.52","../audio/teste-vocab--117.mp3","s","córnea","kòn"
"","null","html-keyboard-response","107","190102","0.0-1.0-0.53","+","null","",""
"","2441","audio-keyboard-response","108","192723","0.0-1.0-1.53","../audio/teste-vocab--58.mp3","s","nutritivo","nourisan"
"","null","html-keyboard-response","109","193232","0.0-1.0-0.54","+","null","",""
"","1991","audio-keyboard-response","110","195369","0.0-1.0-1.54","../audio/teste-vocab--27.mp3","s","rio","rivyè"
"","null","html-keyboard-response","111","195870","0.0-1.0-0.55","+","null","",""
"","2400","audio-keyboard-response","112","198449","0.0-1.0-1.55","../audio/teste-vocab--122.mp3","s","transeunte","pasajè"
"","null","html-keyboard-response","113","198958","0.0-1.0-0.56","+","null","",""
"","2168","audio-keyboard-response","114","201270","0.0-1.0-1.56","../audio/teste-vocab--97.mp3","s","frágil","frajil"
"","null","html-keyboard-response","115","201778","0.0-1.0-0.57","+","null","",""
"","3692","audio-keyboard-response","116","205606","0.0-1.0-1.57","../audio/teste-vocab--83.mp3","n","morsa","mòs"
"","null","html-keyboard-response","117","206121","0.0-1.0-0.58","+","null","",""
"","2122","audio-keyboard-response","118","208424","0.0-1.0-1.58","../audio/teste-vocab--28.mp3","s","águia","èg"
"","null","html-keyboard-response","119","208926","0.0-1.0-0.59","+","null","",""
"","2519","audio-keyboard-response","120","211625","0.0-1.0-1.59","../audio/teste-vocab--100.mp3","s","consumir","konsome"
"","null","html-keyboard-response","121","212139","0.0-1.0-0.60","+","null","",""
"","2130","audio-keyboard-response","122","214451","0.0-1.0-1.60","../audio/teste-vocab--29.mp3","s","rasgar","chire"
"","null","html-keyboard-response","123","214962","0.0-1.0-0.61","+","null","",""
"","2273","audio-keyboard-response","124","217419","0.0-1.0-1.61","../audio/teste-vocab--50.mp3","s","artista","atis"
"","null","html-keyboard-response","125","217931","0.0-1.0-0.62","+","null","",""
"","2569","audio-keyboard-response","126","220688","0.0-1.0-1.62","../audio/teste-vocab--110.mp3","s","prodígio","pwodij"
"","null","html-keyboard-response","127","221193","0.0-1.0-0.63","+","null","",""
"","2261","audio-keyboard-response","128","223639","0.0-1.0-1.63","../audio/teste-vocab--90.mp3","s","carniça","kanivò"
"","null","html-keyboard-response","129","224147","0.0-1.0-0.64","+","null","",""
"","2130","audio-keyboard-response","130","226447","0.0-1.0-1.64","../audio/teste-vocab--48.mp3","s","joia","bijou"
"","null","html-keyboard-response","131","226960","0.0-1.0-0.65","+","null","",""
"","2339","audio-keyboard-response","132","229487","0.0-1.0-1.65","../audio/teste-vocab--09.mp3","s","vela","bouji"
"","null","html-keyboard-response","133","230002","0.0-1.0-0.66","+","null","",""
"","2760","audio-keyboard-response","134","232952","0.0-1.0-1.66","../audio/teste-vocab--125.mp3","s","lamaçal","labou"
"","null","html-keyboard-response","135","233453","0.0-1.0-0.67","+","null","",""
"","2261","audio-keyboard-response","136","235904","0.0-1.0-1.67","../audio/teste-vocab--106.mp3","s","lubrificar","grese"
"","null","html-keyboard-response","137","236419","0.0-1.0-0.68","+","null","",""
"","2641","audio-keyboard-response","138","239250","0.0-1.0-1.68","../audio/teste-vocab--81.mp3","s","judicial","jidisyè"
"","null","html-keyboard-response","139","239751","0.0-1.0-0.69","+","null","",""
"","3471","audio-keyboard-response","140","243428","0.0-1.0-1.69","../audio/teste-vocab--124.mp3","n","obelisco","obelisk"
"","null","html-keyboard-response","141","243929","0.0-1.0-0.70","+","null","",""
"","2363","audio-keyboard-response","142","246501","0.0-1.0-1.70","../audio/teste-vocab--123.mp3","s","emissão","emisyon"
"","null","html-keyboard-response","143","247003","0.0-1.0-0.71","+","null","",""
"","2188","audio-keyboard-response","144","249367","0.0-1.0-1.71","../audio/teste-vocab--18.mp3","s","abelha","myèl"
"","null","html-keyboard-response","145","249880","0.0-1.0-0.72","+","null","",""
"","2458","audio-keyboard-response","146","252526","0.0-1.0-1.72","../audio/teste-vocab--52.mp3","s","construção","konstriksyon"
"","null","html-keyboard-response","147","253039","0.0-1.0-0.73","+","null","",""
"","3390","audio-keyboard-response","148","256608","0.0-1.0-1.73","../audio/teste-vocab--127.mp3","n","côncavo","konkav"
"","null","html-keyboard-response","149","257123","0.0-1.0-0.74","+","null","",""
"","2241","audio-keyboard-response","150","259555","0.0-1.0-1.74","../audio/teste-vocab--86.mp3","s","pensar","panse"
"","null","html-keyboard-response","151","260062","0.0-1.0-0.75","+","null","",""
"","2151","audio-keyboard-response","152","262394","0.0-1.0-1.75","../audio/teste-vocab--21.mp3","s","baleia","balèn"
"","null","html-keyboard-response","153","262904","0.0-1.0-0.76","+","null","",""
"","2560","audio-keyboard-response","154","265646","0.0-1.0-1.76","../audio/teste-vocab--72.mp3","s","ilha","zile"
"","null","html-keyboard-response","155","266153","0.0-1.0-0.77","+","null","",""
"","2310","audio-keyboard-response","156","268645","0.0-1.0-1.77","../audio/teste-vocab--20.mp3","s","medir","mezire"
"","null","html-keyboard-response","157","269148","0.0-1.0-0.78","+","null","",""
"","3051","audio-keyboard-response","158","272404","0.0-1.0-1.78","../audio/teste-vocab--61.mp3","s","iluminação","iliminasyon"
"","null","html-keyboard-response","159","272907","0.0-1.0-0.79","+","null","",""
"","2450","audio-keyboard-response","160","275539","0.0-1.0-1.79","../audio/teste-vocab--82.mp3","s","roer","ronje"
"","null","html-keyboard-response","161","276042","0.0-1.0-0.80","+","null","",""
"","2183","audio-keyboard-response","162","278495","0.0-1.0-1.80","../audio/teste-vocab--06.mp3","s","barco","bato"
"","null","html-keyboard-response","163","279000","0.0-1.0-0.81","+","null","",""
"","2650","audio-keyboard-response","164","281881","0.0-1.0-1.81","../audio/teste-vocab--94.mp3","s","paralelo","paralèl"
"","null","html-keyboard-response","165","282397","0.0-1.0-0.82","+","null","",""
