"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","trial_part","word","question","answer","trial","accuracy"
"","640","audio-keyboard-response","401","837038","0.0-3.0-1.329","../audio/28-1-masc.mp3"," ","","O","","","",""
"","720","audio-keyboard-response","402","838030","0.0-3.0-1.330","../audio/28-2-masc.mp3"," ","","time","","","",""
"","781","audio-keyboard-response","403","839070","0.0-3.0-1.331","../audio/28-3-masc.mp3"," ","","quer","","","",""
"","611","audio-keyboard-response","404","839950","0.0-3.0-1.332","../audio/28-4-masc.mp3"," ","","a","","","",""
"","928","audio-keyboard-response","405","841166","0.0-3.0-1.333","../audio/28-5-masc.mp3"," ","","vitória","","","",""
"","819","audio-keyboard-response","406","842254","0.0-3.0-1.334","../audio/28-6-masc.mp3"," ","","no","","","",""
"","1112","audio-keyboard-response","407","843631","0.0-3.0-1.335","../audio/28-7-masc.mp3"," ","","jogo","","","",""
"","800","audio-keyboard-response","408","844702","0.0-3.0-1.336","../audio/28-8-masc.mp3"," ","","de","","","",""
"","1000","audio-keyboard-response","409","845982","0.0-3.0-1.337","../audio/28-9-masc.mp3"," ","","vôlei.","","","",""
"","null","html-keyboard-response","410","847246","0.0-3.0-0.338-0.338","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","629","audio-keyboard-response","411","848158","0.0-3.0-1.338","../audio/30-1-fem.mp3"," ","","O","","","",""
"","749","audio-keyboard-response","412","849182","0.0-3.0-1.339","../audio/30-2-fem.mp3"," ","","funcionário","","","",""
"","901","audio-keyboard-response","413","850349","0.0-3.0-1.340","../audio/30-3-fem.mp3"," ","","entregou","","","",""
"","669","audio-keyboard-response","414","851293","0.0-3.0-1.341","../audio/30-4-fem.mp3"," ","","o","","","",""
"","1149","audio-keyboard-response","415","852717","0.0-3.0-1.342","../audio/30-5-fem.mp3"," ","","restante","","","",""
"","600","audio-keyboard-response","416","853597","0.0-3.0-1.343","../audio/30-6-fem.mp3"," ","","do","","","",""
"","960","audio-keyboard-response","417","854845","0.0-3.0-1.344","../audio/30-7-fem.mp3"," ","","dinheiro.","","","",""
"","7346","html-keyboard-response","418","862445","0.0-3.0-2.344-0.344","<span style=""font-size:25px; font-family: monospace"">O funcionário entregou o contrato?</span>","n","","","O funcionário entregou o contrato?","null","exp-sent","false"
"","null","html-keyboard-response","419","863965","0.0-3.0-0.345-0.345","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","1811","audio-keyboard-response","420","866061","0.0-3.0-1.345","../audio/13-1-fem.mp3"," ","","Para","","","",""
"","880","audio-keyboard-response","421","867213","0.0-3.0-1.346","../audio/13-2-fem.mp3"," ","","mim","","","",""
"","901","audio-keyboard-response","422","868380","0.0-3.0-1.347","../audio/13-3-fem.mp3"," ","","é","","","",""
