"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","null","html-keyboard-response","216","324321","0.0-3.0-0.100","+","null","","","","","",""
"","1450","html-keyboard-response","217","325775","0.0-3.0-1.100","resmungar","n","v","noncog","word","S","exp","9"
"","null","html-keyboard-response","218","326286","0.0-3.0-0.101","+","null","","","","","",""
"","632","html-keyboard-response","219","326924","0.0-3.0-1.101","motre","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","220","327434","0.0-3.0-0.102","+","null","","","","","",""
"","999","html-keyboard-response","221","328438","0.0-3.0-1.102","beima","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","222","328948","0.0-3.0-0.103","+","null","","","","","",""
"","818","html-keyboard-response","223","329769","0.0-3.0-1.103","crutas","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","224","330278","0.0-3.0-0.104","+","null","","","","","",""
"","1152","html-keyboard-response","225","331432","0.0-3.0-1.104","escumo","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","226","331941","0.0-3.0-0.105","+","null","","","","","",""
"","1793","html-keyboard-response","227","333736","0.0-3.0-1.105","oecano","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","228","334239","0.0-3.0-0.106","+","null","","","","","",""
"","1070","html-keyboard-response","229","335311","0.0-3.0-1.106","independente","s","a","noncog","word","S","exp","12"
"","null","html-keyboard-response","230","335818","0.0-3.0-0.107","+","null","","","","","",""
"","749","html-keyboard-response","231","336570","0.0-3.0-1.107","melão","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","232","337073","0.0-3.0-0.108","+","null","","","","","",""
"","945","html-keyboard-response","233","338020","0.0-3.0-1.108","loaco","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","234","338522","0.0-3.0-0.109","+","null","","","","","",""
"","941","html-keyboard-response","235","339465","0.0-3.0-1.109","areia","s","n","noncog","word","S","exp","5"
"","null","html-keyboard-response","236","339969","0.0-3.0-0.110","+","null","","","","","",""
"","1108","html-keyboard-response","237","341079","0.0-3.0-1.110","perbas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","238","341583","0.0-3.0-0.111","+","null","","","","","",""
"","871","html-keyboard-response","239","342456","0.0-3.0-1.111","grótis","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","240","342959","0.0-3.0-0.112","+","null","","","","","",""
"","836","html-keyboard-response","241","343797","0.0-3.0-1.112","lagoa","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","242","344306","0.0-3.0-0.113","+","null","","","","","",""
"","796","html-keyboard-response","243","345104","0.0-3.0-1.113","cravo","s","n","noncog","word","S","exp","5"
"","null","html-keyboard-response","244","345611","0.0-3.0-0.114","+","null","","","","","",""
"","1345","html-keyboard-response","245","346958","0.0-3.0-1.114","garastia","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","246","347468","0.0-3.0-0.115","+","null","","","","","",""
"","1283","html-keyboard-response","247","348753","0.0-3.0-1.115","hipócrita","s","a","noncog","word","S","exp","9"
"","null","html-keyboard-response","248","349255","0.0-3.0-0.116","+","null","","","","","",""
"","1165","html-keyboard-response","249","350422","0.0-3.0-1.116","casuas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","250","350932","0.0-3.0-0.117","+","null","","","","","",""
"","837","html-keyboard-response","251","351771","0.0-3.0-1.117","bracos","s","null","noncog","pseudo","N","exp","null"
