"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","1675","html-keyboard-response","123","322270","0.0-3.0-1.53","anjo","s","n","cog","word","S","exp","4"
"","null","html-keyboard-response","124","322771","0.0-3.0-0.54","+","null","","","","","",""
"","3466","html-keyboard-response","125","326238","0.0-3.0-1.54","aparme","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","126","326744","0.0-3.0-0.55","+","null","","","","","",""
"","3845","html-keyboard-response","127","330590","0.0-3.0-1.55","costra","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","128","331090","0.0-3.0-0.56","+","null","","","","","",""
"","3083","html-keyboard-response","129","334174","0.0-3.0-1.56","perbas","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","130","334687","0.0-3.0-0.57","+","null","","","","","",""
"","3150","html-keyboard-response","131","337838","0.0-3.0-1.57","verde","s","a","noncog","word","S","exp","5"
"","null","html-keyboard-response","132","338339","0.0-3.0-0.58","+","null","","","","","",""
"","1643","html-keyboard-response","133","339982","0.0-3.0-1.58","morar","s","v","noncog","word","S","exp","5"
"","null","html-keyboard-response","134","340483","0.0-3.0-0.59","+","null","","","","","",""
"","11115","html-keyboard-response","135","351598","0.0-3.0-1.59","cascata","n","n","noncog","word","S","exp","7"
"","null","html-keyboard-response","136","352099","0.0-3.0-0.60","+","null","","","","","",""
"","4778","html-keyboard-response","137","356878","0.0-3.0-1.60","dencosto","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","138","357379","0.0-3.0-0.61","+","null","","","","","",""
"","1690","html-keyboard-response","139","359070","0.0-3.0-1.61","melão","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","140","359571","0.0-3.0-0.62","+","null","","","","","",""
"","2555","html-keyboard-response","141","362126","0.0-3.0-1.62","adoçar","s","v","noncog","word","S","exp","6"
"","null","html-keyboard-response","142","362627","0.0-3.0-0.63","+","null","","","","","",""
"","1643","html-keyboard-response","143","364270","0.0-3.0-1.63","memória","s","n","cog","word","S","exp","7"
"","null","html-keyboard-response","144","364770","0.0-3.0-0.64","+","null","","","","","",""
"","2251","html-keyboard-response","145","367022","0.0-3.0-1.64","cápsula","s","n","noncog","word","S","exp","7"
"","null","html-keyboard-response","146","367523","0.0-3.0-0.65","+","null","","","","","",""
"","3387","html-keyboard-response","147","370910","0.0-3.0-1.65","afonher","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","148","371410","0.0-3.0-0.66","+","null","","","","","",""
"","2331","html-keyboard-response","149","373742","0.0-3.0-1.66","rédesa","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","150","374243","0.0-3.0-0.67","+","null","","","","","",""
"","2507","html-keyboard-response","151","376750","0.0-3.0-1.67","raspar","s","v","noncog","word","S","exp","6"
"","null","html-keyboard-response","152","377250","0.0-3.0-0.68","+","null","","","","","",""
