"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","portuguese","kreyol"
"","2339","audio-keyboard-response","246","424468","0.0-1.0-1.122","../audio/teste-vocab--62.mp3","s","carretel","bobin"
"","null","html-keyboard-response","247","424970","0.0-1.0-0.123","+","null","",""
"","2320","audio-keyboard-response","248","427423","0.0-1.0-1.123","../audio/teste-vocab--18.mp3","s","abelha","myèl"
"","null","html-keyboard-response","249","427941","0.0-1.0-0.124","+","null","",""
"","2840","audio-keyboard-response","250","430906","0.0-1.0-1.124","../audio/teste-vocab--72.mp3","s","ilha","zile"
"","null","html-keyboard-response","251","431412","0.0-1.0-0.125","+","null","",""
"","2181","audio-keyboard-response","252","433717","0.0-1.0-1.125","../audio/teste-vocab--77.mp3","s","comércio","komès"
"","null","html-keyboard-response","253","434232","0.0-1.0-0.126","+","null","",""
"","3219","audio-keyboard-response","254","437583","0.0-1.0-1.126","../audio/teste-vocab--78.mp3","s","quarteto","qwatèt"
"","null","html-keyboard-response","255","438085","0.0-1.0-0.127","+","null","",""
"","3760","audio-keyboard-response","256","441974","0.0-1.0-1.127","../audio/teste-vocab--111.mp3","s","jubilosa","rejwisans"
"","null","html-keyboard-response","257","442486","0.0-1.0-0.128","+","null","",""
"","2440","audio-keyboard-response","258","445054","0.0-1.0-1.128","../audio/teste-vocab--33.mp3","s","uniforme","inifòm"
"","null","html-keyboard-response","259","445570","0.0-1.0-0.129","+","null","",""
"","2531","audio-keyboard-response","260","448224","0.0-1.0-1.129","../audio/teste-vocab--80.mp3","s","binóculo","longvi"
