"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","portuguese","kreyol"
"","1712","audio-keyboard-response","234","385954","0.0-1.0-1.116","../audio/teste-vocab--73.mp3","s","ângulo","ang"
"","null","html-keyboard-response","235","386458","0.0-1.0-0.117","+","null","",""
"","1651","audio-keyboard-response","236","388240","0.0-1.0-1.117","../audio/teste-vocab--55.mp3","s","bosque","forè"
"","null","html-keyboard-response","237","388756","0.0-1.0-0.118","+","null","",""
"","7320","audio-keyboard-response","238","396224","0.0-1.0-1.118","../audio/teste-vocab--92.mp3","s","esférico","won"
"","null","html-keyboard-response","239","396733","0.0-1.0-0.119","+","null","",""
"","2600","audio-keyboard-response","240","399465","0.0-1.0-1.119","../audio/teste-vocab--09.mp3","s","vela","bouji"
"","null","html-keyboard-response","241","399970","0.0-1.0-0.120","+","null","",""
"","2229","audio-keyboard-response","242","402334","0.0-1.0-1.120","../audio/teste-vocab--31.mp3","s","vazio","vid"
"","null","html-keyboard-response","243","402836","0.0-1.0-0.121","+","null","",""
"","1669","audio-keyboard-response","244","404658","0.0-1.0-1.121","../audio/teste-vocab--126.mp3","s","ambulante","promennen"
"","null","html-keyboard-response","245","405168","0.0-1.0-0.122","+","null","",""
"","1768","audio-keyboard-response","246","407081","0.0-1.0-1.122","../audio/teste-vocab--129.mp3","s","elipse","elips"
"","null","html-keyboard-response","247","407594","0.0-1.0-0.123","+","null","",""
"","2501","audio-keyboard-response","248","410274","0.0-1.0-1.123","../audio/teste-vocab--52.mp3","s","construção","konstriksyon"
"","null","html-keyboard-response","249","410790","0.0-1.0-0.124","+","null","",""
"","1800","audio-keyboard-response","250","412741","0.0-1.0-1.124","../audio/teste-vocab--68.mp3","s","surpreendido","sezi"
"","null","html-keyboard-response","251","413250","0.0-1.0-0.125","+","null","",""
"","2749","audio-keyboard-response","252","416132","0.0-1.0-1.125","../audio/teste-vocab--03.mp3","s","balançar","balanse"
"","null","html-keyboard-response","253","416641","0.0-1.0-0.126","+","null","",""
"","3931","audio-keyboard-response","254","420779","0.0-1.0-1.126","../audio/teste-vocab--40.mp3","s","bebida","bwason"
"","null","html-keyboard-response","255","421281","0.0-1.0-0.127","+","null","",""
"","2109","audio-keyboard-response","256","423650","0.0-1.0-1.127","../audio/teste-vocab--32.mp3","s","descascar","dekale"
"","null","html-keyboard-response","257","424157","0.0-1.0-0.128","+","null","",""
"","1771","audio-keyboard-response","258","426058","0.0-1.0-1.128","../audio/teste-vocab--43.mp3","s","mecânico","mekanisyen"
"","null","html-keyboard-response","259","426564","0.0-1.0-0.129","+","null","",""
"","1760","audio-keyboard-response","260","428458","0.0-1.0-1.129","../audio/teste-vocab--42.mp3","s","isolamento","izòlman"
