"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","portuguese","kreyol"
"","1411","audio-keyboard-response","38","64101","0.0-1.0-1.18","../audio/teste-vocab--117.mp3","s","córnea","kòn"
"","null","html-keyboard-response","39","64602","0.0-1.0-0.19","+","null","",""
"","1560","audio-keyboard-response","40","66197","0.0-1.0-1.19","../audio/teste-vocab--20.mp3","s","medir","mezire"
"","null","html-keyboard-response","41","66710","0.0-1.0-0.20","+","null","",""
"","1360","audio-keyboard-response","42","68119","0.0-1.0-1.20","../audio/teste-vocab--21.mp3","s","baleia","balèn"
"","null","html-keyboard-response","43","68627","0.0-1.0-0.21","+","null","",""
"","3048","audio-keyboard-response","44","71720","0.0-1.0-1.21","../audio/teste-vocab--79.mp3","n","moldura"," chanbranl"
"","null","html-keyboard-response","45","72233","0.0-1.0-0.22","+","null","",""
"","2080","audio-keyboard-response","46","74356","0.0-1.0-1.22","../audio/teste-vocab--56.mp3","s","agricultura","agrikilti"
"","null","html-keyboard-response","47","74873","0.0-1.0-0.23","+","null","",""
"","1848","audio-keyboard-response","48","76761","0.0-1.0-1.23","../audio/teste-vocab--62.mp3","s","carretel","bobin"
"","null","html-keyboard-response","49","77266","0.0-1.0-0.24","+","null","",""
"","1528","audio-keyboard-response","50","78841","0.0-1.0-1.24","../audio/teste-vocab--104.mp3","s","ira","pwal"
"","null","html-keyboard-response","51","79343","0.0-1.0-0.25","+","null","",""
"","2472","audio-keyboard-response","52","81865","0.0-1.0-1.25","../audio/teste-vocab--65.mp3","s","discussão","diskisyon"
"","null","html-keyboard-response","53","82369","0.0-1.0-0.26","+","null","",""
"","2160","audio-keyboard-response","54","84576","0.0-1.0-1.26","../audio/teste-vocab--76.mp3","s","arquivar","achive"
"","null","html-keyboard-response","55","85088","0.0-1.0-0.27","+","null","",""
"","3141","audio-keyboard-response","56","88267","0.0-1.0-1.27","../audio/teste-vocab--101.mp3","n","incandescente","enkandesan"
"","null","html-keyboard-response","57","88770","0.0-1.0-0.28","+","null","",""
"","1760","audio-keyboard-response","58","90572","0.0-1.0-1.28","../audio/teste-vocab--57.mp3","s","raiz","rasin"
"","null","html-keyboard-response","59","91083","0.0-1.0-0.29","+","null","",""
"","2741","audio-keyboard-response","60","93866","0.0-1.0-1.29","../audio/teste-vocab--113.mp3","s","ascender","limen"
"","null","html-keyboard-response","61","94380","0.0-1.0-0.30","+","null","",""
"","2229","audio-keyboard-response","62","96655","0.0-1.0-1.30","../audio/teste-vocab--110.mp3","s","prodígio","pwodij"
"","null","html-keyboard-response","63","97159","0.0-1.0-0.31","+","null","",""
"","1560","audio-keyboard-response","64","98762","0.0-1.0-1.31","../audio/teste-vocab--30.mp3","s","pintor","pent"
"","null","html-keyboard-response","65","99269","0.0-1.0-0.32","+","null","",""
"","1960","audio-keyboard-response","66","101273","0.0-1.0-1.32","../audio/teste-vocab--27.mp3","s","rio","rivyè"
"","null","html-keyboard-response","67","101776","0.0-1.0-0.33","+","null","",""
"","2269","audio-keyboard-response","68","104083","0.0-1.0-1.33","../audio/teste-vocab--124.mp3","s","obelisco","obelisk"
"","null","html-keyboard-response","69","104597","0.0-1.0-0.34","+","null","",""
"","1952","audio-keyboard-response","70","106589","0.0-1.0-1.34","../audio/teste-vocab--36.mp3","s","grupo","gwoup"
"","null","html-keyboard-response","71","107093","0.0-1.0-0.35","+","null","",""
"","2251","audio-keyboard-response","72","109383","0.0-1.0-1.35","../audio/teste-vocab--116.mp3","n","vestuário","vestyè"
"","null","html-keyboard-response","73","109892","0.0-1.0-0.36","+","null","",""
"","3139","audio-keyboard-response","74","113081","0.0-1.0-1.36","../audio/teste-vocab--109.mp3","s","anfíbio","anfibyen"
"","null","html-keyboard-response","75","113585","0.0-1.0-0.37","+","null","",""
"","2779","audio-keyboard-response","76","116405","0.0-1.0-1.37","../audio/teste-vocab--68.mp3","s","surpreendido","sezi"
"","null","html-keyboard-response","77","116907","0.0-1.0-0.38","+","null","",""
"","1811","audio-keyboard-response","78","118769","0.0-1.0-1.38","../audio/teste-vocab--106.mp3","s","lubrificar","grese"
"","null","html-keyboard-response","79","119275","0.0-1.0-0.39","+","null","",""
"","2541","audio-keyboard-response","80","121860","0.0-1.0-1.39","../audio/teste-vocab--103.mp3","s","utensílio","istansil"
"","null","html-keyboard-response","81","122368","0.0-1.0-0.40","+","null","",""
"","1411","audio-keyboard-response","82","123819","0.0-1.0-1.40","../audio/teste-vocab--14.mp3","s","ler","li"
"","null","html-keyboard-response","83","124333","0.0-1.0-0.41","+","null","",""
"","1829","audio-keyboard-response","84","126198","0.0-1.0-1.41","../audio/teste-vocab--55.mp3","s","bosque","forè"
"","null","html-keyboard-response","85","126699","0.0-1.0-0.42","+","null","",""
"","2029","audio-keyboard-response","86","128769","0.0-1.0-1.42","../audio/teste-vocab--38.mp3","s","cerimônia","seremoni"
"","null","html-keyboard-response","87","129275","0.0-1.0-0.43","+","null","",""
"","2101","audio-keyboard-response","88","131416","0.0-1.0-1.43","../audio/teste-vocab--102.mp3","s","arrogante","arogan"
"","null","html-keyboard-response","89","131932","0.0-1.0-0.44","+","null","",""
"","1651","audio-keyboard-response","90","133626","0.0-1.0-1.44","../audio/teste-vocab--49.mp3","s","humano","moun"
"","null","html-keyboard-response","91","134138","0.0-1.0-0.45","+","null","",""
"","1648","audio-keyboard-response","92","135843","0.0-1.0-1.45","../audio/teste-vocab--18.mp3","s","abelha","myèl"
"","null","html-keyboard-response","93","136348","0.0-1.0-0.46","+","null","",""
"","3400","audio-keyboard-response","94","139793","0.0-1.0-1.46","../audio/teste-vocab--105.mp3","n","cítrico","sitrik"
"","null","html-keyboard-response","95","140308","0.0-1.0-0.47","+","null","",""
"","2061","audio-keyboard-response","96","142417","0.0-1.0-1.47","../audio/teste-vocab--125.mp3","s","lamaçal","labou"
"","null","html-keyboard-response","97","142921","0.0-1.0-0.48","+","null","",""
"","1749","audio-keyboard-response","98","144725","0.0-1.0-1.48","../audio/teste-vocab--47.mp3","s","envelope","anvlope"
"","null","html-keyboard-response","99","145228","0.0-1.0-0.49","+","null","",""
"","2061","audio-keyboard-response","100","147336","0.0-1.0-1.49","../audio/teste-vocab--120.mp3","s","induzir","pwovoke"
"","null","html-keyboard-response","101","147843","0.0-1.0-0.50","+","null","",""
"","2000","audio-keyboard-response","102","149900","0.0-1.0-1.50","../audio/teste-vocab--51.mp3","s","recolher","kolekte"
"","null","html-keyboard-response","103","150406","0.0-1.0-0.51","+","null","",""
"","1640","audio-keyboard-response","104","152076","0.0-1.0-1.51","../audio/teste-vocab--73.mp3","s","ângulo","ang"
"","null","html-keyboard-response","105","152582","0.0-1.0-0.52","+","null","",""
"","1960","audio-keyboard-response","106","154593","0.0-1.0-1.52","../audio/teste-vocab--96.mp3","s","árido","sechrès"
"","null","html-keyboard-response","107","155096","0.0-1.0-0.53","+","null","",""
"","2960","audio-keyboard-response","108","158110","0.0-1.0-1.53","../audio/teste-vocab--74.mp3","s","desilusão","dezilizyon"
"","null","html-keyboard-response","109","158617","0.0-1.0-0.54","+","null","",""
"","2099","audio-keyboard-response","110","160759","0.0-1.0-1.54","../audio/teste-vocab--121.mp3","s","atônito","sezi"
"","null","html-keyboard-response","111","161263","0.0-1.0-0.55","+","null","",""
"","1800","audio-keyboard-response","112","163105","0.0-1.0-1.55","../audio/teste-vocab--71.mp3","s","caule","tij"
"","null","html-keyboard-response","113","163619","0.0-1.0-0.56","+","null","",""
"","2120","audio-keyboard-response","114","165776","0.0-1.0-1.56","../audio/teste-vocab--64.mp3","s","colher","kiyè"
"","null","html-keyboard-response","115","166281","0.0-1.0-0.57","+","null","",""
"","2931","audio-keyboard-response","116","169256","0.0-1.0-1.57","../audio/teste-vocab--61.mp3","s","iluminação","iliminasyon"
"","null","html-keyboard-response","117","169759","0.0-1.0-0.58","+","null","",""
"","2189","audio-keyboard-response","118","171998","0.0-1.0-1.58","../audio/teste-vocab--32.mp3","s","descascar","dekale"
"","null","html-keyboard-response","119","172513","0.0-1.0-0.59","+","null","",""
"","1872","audio-keyboard-response","120","174431","0.0-1.0-1.59","../audio/teste-vocab--31.mp3","s","vazio","vid"
"","null","html-keyboard-response","121","174941","0.0-1.0-0.60","+","null","",""
"","1971","audio-keyboard-response","122","176930","0.0-1.0-1.60","../audio/teste-vocab--35.mp3","s","líquido","likid"
"","null","html-keyboard-response","123","177439","0.0-1.0-0.61","+","null","",""
"","2211","audio-keyboard-response","124","179686","0.0-1.0-1.61","../audio/teste-vocab--119.mp3","s","numeroso","anpil"
"","null","html-keyboard-response","125","180199","0.0-1.0-0.62","+","null","",""
"","1821","audio-keyboard-response","126","182066","0.0-1.0-1.62","../audio/teste-vocab--33.mp3","s","uniforme","inifòm"
"","null","html-keyboard-response","127","182570","0.0-1.0-0.63","+","null","",""
"","2771","audio-keyboard-response","128","185388","0.0-1.0-1.63","../audio/teste-vocab--115.mp3","s","perpendicular","pèpandikilè"
"","null","html-keyboard-response","129","185900","0.0-1.0-0.64","+","null","",""
"","1571","audio-keyboard-response","130","187514","0.0-1.0-1.64","../audio/teste-vocab--59.mp3","s","par","pè"
"","null","html-keyboard-response","131","188015","0.0-1.0-0.65","+","null","",""
"","2480","audio-keyboard-response","132","190527","0.0-1.0-1.65","../audio/teste-vocab--37.mp3","s","músico","mizisyen"
"","null","html-keyboard-response","133","191042","0.0-1.0-0.66","+","null","",""
"","2021","audio-keyboard-response","134","193107","0.0-1.0-1.66","../audio/teste-vocab--100.mp3","s","consumir","konsome"
"","null","html-keyboard-response","135","193612","0.0-1.0-0.67","+","null","",""
"","1600","audio-keyboard-response","136","195253","0.0-1.0-1.67","../audio/teste-vocab--39.mp3","s","cobra","koulèv"
"","null","html-keyboard-response","137","195762","0.0-1.0-0.68","+","null","",""
"","2331","audio-keyboard-response","138","198128","0.0-1.0-1.68","../audio/teste-vocab--83.mp3","s","morsa","mòs"
"","null","html-keyboard-response","139","198629","0.0-1.0-0.69","+","null","",""
"","2189","audio-keyboard-response","140","200864","0.0-1.0-1.69","../audio/teste-vocab--127.mp3","s","côncavo","konkav"
"","null","html-keyboard-response","141","201366","0.0-1.0-0.70","+","null","",""
"","2312","audio-keyboard-response","142","203713","0.0-1.0-1.70","../audio/teste-vocab--63.mp3","s","transparente","transparan"
"","null","html-keyboard-response","143","204220","0.0-1.0-0.71","+","null","",""
"","2560","audio-keyboard-response","144","206830","0.0-1.0-1.71","../audio/teste-vocab--25.mp3","s","canguru","kanguwou"
"","null","html-keyboard-response","145","207344","0.0-1.0-0.72","+","null","",""
"","2029","audio-keyboard-response","146","209423","0.0-1.0-1.72","../audio/teste-vocab--78.mp3","n","quarteto","qwatèt"
"","null","html-keyboard-response","147","209928","0.0-1.0-0.73","+","null","",""
"","1669","audio-keyboard-response","148","211636","0.0-1.0-1.73","../audio/teste-vocab--04.mp3","s","roda","wonn"
"","null","html-keyboard-response","149","212141","0.0-1.0-0.74","+","null","",""
"","1851","audio-keyboard-response","150","214030","0.0-1.0-1.74","../audio/teste-vocab--123.mp3","s","emissão","emisyon"
"","null","html-keyboard-response","151","214537","0.0-1.0-0.75","+","null","",""
"","1899","audio-keyboard-response","152","216477","0.0-1.0-1.75","../audio/teste-vocab--44.mp3","s","premiar","rekonpanse"
"","null","html-keyboard-response","153","216988","0.0-1.0-0.76","+","null","",""
"","1560","audio-keyboard-response","154","218605","0.0-1.0-1.76","../audio/teste-vocab--16.mp3","s","pescoço","kou"
"","null","html-keyboard-response","155","219107","0.0-1.0-0.77","+","null","",""
"","1669","audio-keyboard-response","156","220825","0.0-1.0-1.77","../audio/teste-vocab--24.mp3","s","acidente","aksidan"
"","null","html-keyboard-response","157","221334","0.0-1.0-0.78","+","null","",""
"","1899","audio-keyboard-response","158","223277","0.0-1.0-1.78","../audio/teste-vocab--05.mp3","s","limpar","netwaye"
"","null","html-keyboard-response","159","223784","0.0-1.0-0.79","+","null","",""
"","1829","audio-keyboard-response","160","225648","0.0-1.0-1.79","../audio/teste-vocab--42.mp3","s","isolamento","izòlman"
"","null","html-keyboard-response","161","226161","0.0-1.0-0.80","+","null","",""
"","1541","audio-keyboard-response","162","227745","0.0-1.0-1.80","../audio/teste-vocab--06.mp3","s","barco","bato"
"","null","html-keyboard-response","163","228248","0.0-1.0-0.81","+","null","",""
"","1600","audio-keyboard-response","164","229879","0.0-1.0-1.81","../audio/teste-vocab--29.mp3","s","rasgar","chire"
"","null","html-keyboard-response","165","230387","0.0-1.0-0.82","+","null","",""
"","1259","audio-keyboard-response","166","231677","0.0-1.0-1.82","../audio/teste-vocab--09.mp3","s","vela","bouji"
"","null","html-keyboard-response","167","232192","0.0-1.0-0.83","+","null","",""
