"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","177","html-keyboard-response","349","43541761","0.0-3.0-1.166","berquesa","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","350","43542262","0.0-3.0-0.167","+","null","","","","","",""
"","18","html-keyboard-response","351","43542281","0.0-3.0-1.167","glória","s","n","cog","word","S","exp","6"
"","null","html-keyboard-response","352","43542783","0.0-3.0-0.168","+","null","","","","","",""
"","169","html-keyboard-response","353","43542953","0.0-3.0-1.168","esfoce","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","354","43543455","0.0-3.0-0.169","+","null","","","","","",""
"","153","html-keyboard-response","355","43543609","0.0-3.0-1.169","fofo","s","a","noncog","word","S","exp","4"
"","null","html-keyboard-response","356","43544111","0.0-3.0-0.170","+","null","","","","","",""
"","193","html-keyboard-response","357","43544305","0.0-3.0-1.170","refletir","s","v","cog","word","S","exp","8"
"","null","html-keyboard-response","358","43544806","0.0-3.0-0.171","+","null","","","","","",""
"","146","html-keyboard-response","359","43544953","0.0-3.0-1.171","lapestra","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","360","43545455","0.0-3.0-0.172","+","null","","","","","",""
"","129","html-keyboard-response","361","43545585","0.0-3.0-1.172","perdão","s","n","noncog","word","S","exp","6"
"","null","html-keyboard-response","362","43546087","0.0-3.0-0.173","+","null","","","","","",""
"","121","html-keyboard-response","363","43546209","0.0-3.0-1.173","crolatário","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","364","43546711","0.0-3.0-0.174","+","null","","","","","",""
"","169","html-keyboard-response","365","43546881","0.0-3.0-1.174","parceter","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","366","43547382","0.0-3.0-0.175","+","null","","","","","",""
"","10","html-keyboard-response","367","43547393","0.0-3.0-1.175","quenzina","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","368","43547895","0.0-3.0-0.176","+","null","","","","","",""
"","233","html-keyboard-response","369","43548129","0.0-3.0-1.176","espinho","s","n","noncog","word","S","exp","7"
"","null","html-keyboard-response","370","43548631","0.0-3.0-0.177","+","null","","","","","",""
"","137","html-keyboard-response","371","43548769","0.0-3.0-1.177","árovre","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","372","43549270","0.0-3.0-0.178","+","null","","","","","",""
"","186","html-keyboard-response","373","43549457","0.0-3.0-1.178","bagunceira","s","a","noncog","word","S","exp","10"
"","null","html-keyboard-response","374","43549959","0.0-3.0-0.179","+","null","","","","","",""
"","161","html-keyboard-response","375","43550121","0.0-3.0-1.179","instruído","s","a","noncog","word","S","exp","9"
"","null","html-keyboard-response","376","43550624","0.0-3.0-0.180","+","null","","","","","",""
"","136","html-keyboard-response","377","43550761","0.0-3.0-1.180","trabalhar","s","v","noncog","word","S","exp","9"
"","null","html-keyboard-response","378","43551262","0.0-3.0-0.181","+","null","","","","","",""
"","114","html-keyboard-response","379","43551377","0.0-3.0-1.181","tênis","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","380","43551879","0.0-3.0-0.182","+","null","","","","","",""
"","177","html-keyboard-response","381","43552057","0.0-3.0-1.182","costra","s","null","noncog","pseudo","N","exp","null"
